InvoiceNo,CustomerID,StockCode,Quantity,UnitPrice,InvoiceDate
242180,10008,B200,7,47.6,2023-06-19
273416,10225,C300,17,13.2,2023-07-28
137860,10107,F600,10,123.24,2023-02-28
945457,10050,G700,17,129.6,2023-03-28
244097,10022,A100,13,83.83,2023-12-16
180691,10009,C300,16,85.83,2023-04-21
935002,10057,D400,13,117.07,2023-02-01
485777,10074,C300,6,64.45,2023-12-13
636114,10206,F600,17,55.99,2023-11-01
447235,10168,G700,15,108.31,2023-07-20
367247,10158,E500,9,116.14,2023-07-15
451707,10137,G700,5,117.64,2023-11-09
220151,10071,A100,18,102.52,2023-07-27
421497,10031,D400,12,54.73,2023-03-10
185774,10180,B200,4,8.04,2023-03-04
749714,10243,B200,14,60.48,2023-12-11
544783,10046,D400,14,60.77,2023-04-25
180073,10161,C300,1,91.57,2023-12-21
770611,10157,C300,1,142.56,2023-09-21
977311,10213,G700,19,46.58,2023-11-17
901955,10107,B200,12,134.5,2023-01-27
584895,10134,E500,12,46.12,2023-01-08
234633,10106,C300,9,132.56,2023-04-08
816435,10118,C300,15,17.25,2023-08-22
393125,10244,A100,17,17.33,2023-01-19
406521,10012,G700,7,13.91,2023-06-22
953220,10245,A100,18,44.52,2023-05-30
235832,10230,G700,16,34.88,2023-03-27
305041,10084,B200,18,6.22,2023-07-12
964266,10190,D400,9,82.12,2023-02-07
645726,10036,G700,15,92.13,2023-10-05
712297,10240,C300,19,81.35,2023-04-10
117955,10210,G700,17,8.94,2023-08-23
228447,10047,G700,12,110.78,2023-05-01
189930,10087,F600,5,4.76,2023-02-14
927675,10036,A100,17,80.2,2023-05-18
924628,10151,E500,7,33.99,2023-11-10
906527,10212,C300,11,63.21,2023-11-02
104014,10023,D400,16,140.31,2023-07-07
100215,10129,E500,8,41.34,2023-11-13
898519,10197,F600,7,51.64,2023-06-17
610470,10121,C300,7,73.12,2023-12-16
426898,10163,G700,12,84.24,2023-04-06
406901,10230,F600,8,92.91,2023-11-22
791738,10056,G700,10,37.29,2023-08-13
756701,10155,G700,16,114.51,2023-01-24
402066,10130,E500,14,32.42,2023-12-09
187468,10202,G700,2,42.06,2023-03-19
961069,10183,B200,7,85.04,2023-07-13
431607,10071,E500,14,26.41,2023-03-22
515685,10116,B200,18,129.99,2023-05-31
873617,10047,C300,1,20.98,2023-08-15
151012,10103,F600,18,95.63,2023-02-09
330229,10017,E500,13,33.21,2023-02-07
805086,10188,B200,8,88.0,2023-08-11
695468,10068,E500,14,95.23,2023-10-09
225149,10188,D400,18,41.33,2023-05-04
472370,10105,D400,5,96.84,2023-06-25
183560,10104,C300,17,84.99,2023-08-12
959909,10137,F600,3,34.1,2023-01-14
868223,10191,G700,12,127.88,2023-01-09
716529,10105,D400,4,17.31,2023-10-09
149522,10166,D400,2,107.74,2023-11-08
576513,10193,G700,13,8.23,2023-10-07
857038,10063,A100,7,39.38,2023-11-10
530179,10050,B200,1,40.94,2023-05-23
439208,10087,B200,3,53.36,2023-08-19
431999,10141,C300,13,13.2,2023-07-01
469484,10090,D400,10,97.61,2023-02-16
700613,10219,G700,16,75.49,2023-01-27
931187,10087,F600,10,105.41,2023-06-25
725646,10077,D400,9,63.06,2023-05-19
945633,10112,C300,12,48.23,2023-02-26
324062,10051,C300,2,37.99,2023-07-25
196952,10113,F600,18,51.65,2023-08-15
267292,10202,A100,18,110.93,2023-02-20
685648,10147,E500,8,11.14,2023-01-08
189743,10130,C300,4,93.33,2023-04-07
302967,10020,A100,6,146.92,2023-12-22
798112,10107,E500,11,106.86,2023-03-04
390524,10157,G700,9,72.0,2023-06-19
819785,10091,E500,6,114.3,2023-09-29
982799,10176,E500,8,4.94,2023-02-10
252360,10234,A100,4,123.91,2023-06-17
393561,10169,C300,16,146.09,2023-07-02
800406,10221,G700,12,120.91,2023-12-13
722605,10075,F600,16,93.75,2023-11-01
592508,10032,B200,17,107.34,2023-03-04
526044,10146,F600,16,47.53,2023-07-05
410375,10092,C300,19,121.43,2023-11-26
170305,10004,C300,11,2.81,2023-12-14
397225,10092,D400,4,15.29,2023-12-25
930371,10148,D400,11,87.75,2023-11-15
869305,10003,B200,14,148.01,2023-04-24
916141,10017,D400,9,82.87,2023-09-14
373109,10240,C300,9,146.48,2023-01-03
634003,10063,E500,11,104.09,2023-04-17
427350,10077,D400,4,10.35,2023-01-07
872944,10199,C300,10,91.17,2023-10-26
973093,10000,B200,2,97.83,2023-04-28
136413,10146,D400,10,45.1,2023-09-22
619052,10081,E500,15,17.6,2023-03-05
423494,10231,G700,3,47.61,2023-01-13
324021,10179,E500,14,71.79,2023-07-02
452365,10135,A100,18,13.06,2023-09-15
743561,10208,E500,19,29.42,2023-08-21
371409,10016,E500,7,68.31,2023-06-13
172692,10246,A100,5,97.48,2023-02-13
109337,10107,D400,12,49.4,2023-04-01
661340,10237,C300,14,82.53,2023-02-03
107235,10240,C300,13,86.94,2023-07-17
189360,10093,G700,15,110.2,2023-06-04
232018,10029,B200,16,68.93,2023-02-17
907641,10216,D400,5,24.73,2023-11-14
452414,10078,F600,10,92.87,2023-11-09
963787,10196,F600,12,100.7,2023-01-09
505453,10207,G700,11,112.28,2023-09-19
123199,10127,G700,17,111.9,2023-12-22
494030,10022,C300,13,133.37,2023-09-02
909942,10196,C300,7,43.14,2023-05-21
335943,10130,G700,4,74.22,2023-11-09
208042,10163,B200,13,79.73,2023-11-21
583236,10033,A100,7,76.78,2023-11-08
709719,10175,D400,13,100.15,2023-10-07
237263,10062,F600,9,16.78,2023-02-12
369956,10141,D400,15,37.65,2023-05-10
329104,10088,C300,10,32.28,2023-04-29
151707,10138,C300,8,97.05,2023-09-19
731347,10005,D400,15,97.58,2023-12-08
468863,10044,A100,6,117.25,2023-12-16
532430,10181,D400,15,32.67,2023-07-09
401407,10152,A100,16,74.74,2023-09-02
380618,10000,D400,3,146.84,2023-12-23
388075,10009,C300,1,85.5,2023-07-30
308261,10114,F600,10,131.25,2023-07-04
989765,10233,G700,6,60.07,2023-12-02
103089,10238,E500,19,30.01,2023-08-22
489546,10113,G700,13,15.57,2023-01-17
684054,10248,C300,12,18.31,2023-04-20
327436,10212,F600,8,62.3,2023-05-31
679223,10115,B200,5,19.82,2023-09-19
518400,10047,C300,5,85.46,2023-02-17
867454,10046,F600,7,135.3,2023-05-08
568379,10074,C300,5,19.26,2023-02-07
497827,10234,G700,16,68.82,2023-05-16
466936,10059,C300,18,87.69,2023-02-11
424060,10088,C300,6,32.66,2023-05-15
907043,10127,A100,11,147.7,2023-06-19
618420,10103,B200,5,122.17,2023-08-31
293646,10227,B200,9,39.48,2023-03-18
235870,10218,A100,11,59.32,2023-12-15
316621,10175,F600,5,30.33,2023-02-16
869042,10076,E500,12,104.17,2023-01-16
412579,10010,B200,5,33.28,2023-08-25
661672,10211,D400,15,139.32,2023-04-05
367598,10197,E500,3,129.76,2023-08-16
491858,10065,A100,15,122.89,2023-08-09
401207,10007,D400,11,51.44,2023-03-19
947084,10096,G700,11,149.06,2023-10-28
411793,10144,B200,19,132.51,2023-05-16
831478,10237,F600,10,78.35,2023-09-16
803221,10077,C300,12,55.94,2023-04-14
258763,10008,B200,10,149.96,2023-12-30
967461,10137,C300,14,126.56,2023-10-12
372544,10097,A100,18,34.3,2023-06-23
108036,10078,G700,6,10.36,2023-08-15
805860,10021,A100,7,66.79,2023-10-31
927165,10221,C300,8,24.46,2023-11-05
601946,10179,G700,15,18.08,2023-05-03
235189,10161,C300,13,134.67,2023-01-10
465036,10078,D400,9,69.57,2023-07-26
613942,10142,D400,16,80.82,2023-01-14
270102,10125,B200,18,118.64,2023-05-13
271033,10011,G700,5,27.43,2023-11-01
187265,10017,G700,1,52.64,2023-01-29
596043,10071,C300,16,74.94,2023-04-15
122431,10076,F600,11,141.06,2023-10-23
590238,10191,F600,12,112.41,2023-04-20
524226,10070,B200,10,57.17,2023-03-11
549589,10140,E500,8,103.5,2023-09-01
295877,10065,G700,19,128.03,2023-11-30
804293,10087,A100,3,141.63,2023-07-06
153072,10224,D400,14,7.73,2023-08-29
603323,10054,G700,4,147.42,2023-08-15
149420,10002,C300,16,97.56,2023-11-04
712492,10077,E500,3,137.59,2023-06-18
522217,10240,B200,18,77.03,2023-04-17
376815,10033,F600,8,38.09,2023-10-05
841652,10058,B200,2,5.51,2023-07-18
281789,10065,B200,7,29.94,2023-10-15
975825,10008,C300,18,107.39,2023-02-09
647353,10094,E500,15,88.34,2023-02-17
936690,10207,C300,13,132.8,2023-09-04
491180,10046,A100,2,79.04,2023-12-11
980662,10021,A100,13,40.98,2023-10-19
825084,10165,D400,17,131.22,2023-08-14
720756,10144,C300,16,97.6,2023-01-05
236285,10173,D400,3,93.75,2023-03-18
571869,10230,F600,17,95.66,2023-04-06
258761,10047,E500,16,25.07,2023-06-19
555150,10137,A100,18,109.38,2023-01-21
201948,10087,C300,2,84.72,2023-03-28
173523,10112,B200,8,111.26,2023-10-07
745303,10037,D400,6,5.93,2023-04-23
169518,10172,F600,10,29.09,2023-11-17
324737,10157,A100,7,46.97,2023-11-05
430388,10248,B200,2,14.53,2023-02-23
938387,10123,B200,15,135.33,2023-10-05
957558,10016,A100,4,51.88,2023-04-19
372670,10046,G700,3,28.13,2023-12-05
251094,10139,G700,4,37.58,2023-05-19
401648,10025,C300,15,143.56,2023-01-30
761948,10018,B200,15,42.2,2023-06-11
999092,10039,A100,8,94.69,2023-02-27
202239,10047,F600,18,113.9,2023-04-07
418647,10143,E500,17,121.88,2023-12-04
901469,10178,E500,14,85.28,2023-02-27
321468,10117,C300,14,59.87,2023-07-01
839538,10214,A100,9,135.02,2023-08-04
204927,10119,B200,13,144.87,2023-08-20
241900,10140,G700,3,10.68,2023-12-28
327444,10030,D400,18,57.57,2023-07-12
193501,10132,A100,2,22.52,2023-02-21
900554,10202,F600,16,35.14,2023-04-09
665635,10217,A100,14,74.83,2023-10-16
375709,10213,G700,14,22.49,2023-11-30
628936,10244,B200,9,16.88,2023-06-24
655839,10187,A100,4,85.03,2023-05-26
408362,10174,B200,8,26.33,2023-07-02
550400,10049,B200,7,44.54,2023-07-01
498929,10209,E500,3,82.81,2023-11-23
163646,10119,D400,16,30.45,2023-02-07
827975,10126,E500,10,49.61,2023-07-25
551157,10016,B200,14,147.87,2023-07-24
656659,10229,C300,17,47.73,2023-02-14
140738,10018,C300,10,34.53,2023-05-03
384806,10241,C300,19,126.78,2023-04-28
928952,10076,E500,1,33.29,2023-06-12
869299,10054,G700,4,144.86,2023-09-27
446130,10089,A100,19,116.3,2023-06-13
755348,10031,G700,5,75.13,2023-06-01
616588,10096,B200,13,142.41,2023-06-18
567835,10085,B200,19,40.17,2023-02-11
416480,10031,F600,5,43.47,2023-05-02
174694,10027,F600,15,59.58,2023-02-11
189464,10054,F600,10,42.66,2023-06-15
192769,10032,F600,14,52.33,2023-10-29
298159,10210,G700,10,49.53,2023-01-11
726840,10136,C300,3,28.6,2023-01-01
573958,10120,C300,12,46.86,2023-12-31
954744,10132,E500,3,129.41,2023-03-25
290868,10051,C300,8,38.4,2023-04-12
560814,10205,G700,7,120.31,2023-07-06
435064,10072,G700,19,142.49,2023-01-27
572501,10091,A100,16,12.43,2023-08-13
851518,10069,B200,9,3.71,2023-02-20
596246,10179,F600,12,126.65,2023-03-21
453791,10098,D400,4,20.31,2023-06-25
310448,10245,C300,19,131.13,2023-01-11
195081,10087,E500,13,31.01,2023-01-14
663159,10082,B200,5,39.62,2023-08-25
855073,10196,G700,7,132.21,2023-11-03
854105,10246,A100,9,42.97,2023-12-16
993941,10171,G700,10,107.86,2023-05-01
268616,10156,B200,2,116.34,2023-04-13
361691,10004,D400,6,32.04,2023-06-24
125592,10078,B200,5,60.11,2023-05-16
103267,10201,G700,15,113.64,2023-01-13
333462,10018,D400,9,91.55,2023-01-25
294795,10228,C300,12,94.93,2023-04-16
394025,10182,B200,14,105.83,2023-01-11
353490,10120,E500,16,46.98,2023-04-07
234508,10225,A100,12,61.24,2023-12-04
407747,10229,F600,4,74.49,2023-01-21
841804,10005,F600,8,145.73,2023-11-09
257702,10011,E500,17,60.24,2023-06-30
316184,10151,A100,3,95.72,2023-09-27
679678,10068,C300,13,9.55,2023-08-01
415557,10185,C300,1,14.85,2023-01-03
998662,10133,D400,17,7.54,2023-12-17
891842,10153,A100,11,137.49,2023-10-09
602420,10213,A100,12,138.72,2023-07-08
869605,10127,G700,7,88.57,2023-03-15
434977,10185,C300,10,132.96,2023-04-29
994230,10225,D400,1,134.83,2023-05-14
917865,10196,E500,13,63.03,2023-02-01
538774,10101,G700,12,78.83,2023-04-06
281144,10034,E500,16,123.66,2023-04-15
393199,10080,B200,14,123.67,2023-03-22
643088,10126,E500,19,63.4,2023-03-07
786684,10030,G700,18,146.47,2023-09-20
411741,10146,E500,18,113.05,2023-03-10
134701,10060,E500,6,8.17,2023-06-21
552366,10025,G700,2,113.56,2023-05-03
534044,10026,B200,17,27.28,2023-07-15
138467,10159,F600,11,98.58,2023-04-30
212581,10105,B200,8,134.45,2023-10-16
866722,10119,D400,16,138.6,2023-03-13
835415,10052,D400,6,147.42,2023-02-04
152691,10183,G700,8,45.87,2023-02-07
604677,10047,F600,15,129.89,2023-03-05
142674,10174,B200,19,43.07,2023-01-19
882877,10224,G700,16,120.36,2023-09-03
660592,10193,B200,18,132.43,2023-12-24
191873,10104,G700,5,21.84,2023-12-18
168207,10034,F600,1,34.76,2023-03-21
222096,10245,G700,7,17.48,2023-06-24
568974,10064,G700,8,35.46,2023-02-17
548874,10223,C300,13,65.09,2023-10-19
868447,10051,A100,7,49.94,2023-12-29
574013,10195,C300,15,109.77,2023-08-20
599876,10011,C300,13,69.27,2023-04-09
619984,10019,C300,5,141.94,2023-12-19
879518,10190,G700,4,95.05,2023-01-17
155318,10140,G700,2,81.89,2023-08-24
409378,10204,B200,4,41.06,2023-10-11
961858,10066,E500,1,81.02,2023-12-20
837242,10232,F600,3,27.84,2023-06-28
409509,10207,D400,17,62.98,2023-04-20
132940,10058,C300,19,89.97,2023-06-23
924273,10047,E500,13,30.69,2023-05-05
832318,10055,A100,8,112.21,2023-02-14
524429,10243,F600,1,135.78,2023-08-02
706123,10076,D400,6,82.35,2023-05-16
516366,10138,B200,5,99.32,2023-11-22
804107,10087,B200,18,83.6,2023-07-24
318126,10016,D400,19,51.4,2023-10-04
504303,10128,G700,10,96.31,2023-07-07
132769,10163,A100,14,35.54,2023-01-13
316464,10135,B200,14,83.03,2023-01-15
983784,10062,B200,10,59.08,2023-01-07
617083,10109,F600,13,121.93,2023-08-22
406773,10040,A100,3,77.07,2023-01-13
477218,10127,C300,6,118.48,2023-05-03
558818,10121,C300,4,80.27,2023-12-10
746275,10151,F600,7,22.62,2023-11-15
321883,10248,F600,18,14.93,2023-06-04
990328,10134,B200,19,48.81,2023-03-19
713157,10076,G700,17,15.64,2023-11-11
411822,10006,A100,2,41.87,2023-04-22
399182,10023,B200,6,145.7,2023-02-24
386214,10048,D400,9,87.22,2023-09-07
595916,10025,E500,10,99.34,2023-06-17
706954,10163,B200,13,123.45,2023-07-01
350497,10234,B200,14,41.82,2023-01-26
370561,10223,A100,19,76.71,2023-01-23
555738,10245,B200,19,133.97,2023-08-06
994498,10129,A100,6,30.14,2023-08-19
787018,10203,D400,4,102.18,2023-12-12
585097,10116,B200,3,86.55,2023-06-16
448939,10168,F600,19,15.97,2023-09-17
595395,10006,D400,14,104.47,2023-07-22
368615,10051,B200,17,95.98,2023-02-23
408623,10220,C300,6,63.34,2023-08-02
835035,10216,D400,14,102.62,2023-11-21
389768,10071,F600,4,50.5,2023-04-11
138547,10131,E500,4,119.01,2023-02-28
697457,10004,B200,10,71.07,2023-02-04
333841,10015,C300,17,12.54,2023-02-15
925169,10107,C300,1,27.98,2023-06-27
367986,10067,C300,12,74.69,2023-08-13
261081,10100,E500,11,29.33,2023-12-06
989097,10200,D400,2,1.54,2023-04-08
416456,10246,A100,17,33.88,2023-03-25
853890,10006,G700,18,23.03,2023-08-05
527991,10239,E500,15,110.36,2023-03-15
304354,10179,D400,19,58.91,2023-02-17
947929,10180,F600,18,56.9,2023-06-21
566872,10167,C300,3,102.32,2023-09-20
563092,10000,G700,18,92.02,2023-11-08
656862,10161,F600,5,110.94,2023-03-20
715362,10082,A100,5,51.29,2023-10-05
308139,10060,C300,11,94.28,2023-09-09
495807,10003,G700,5,120.1,2023-12-04
946143,10163,F600,1,52.53,2023-05-25
150601,10187,A100,15,43.78,2023-09-17
578356,10131,B200,8,116.27,2023-06-13
175766,10034,F600,17,57.45,2023-01-13
282047,10103,C300,13,147.97,2023-09-21
835265,10135,D400,19,106.78,2023-01-18
128481,10175,B200,4,66.13,2023-04-01
611778,10005,C300,12,89.64,2023-05-26
820391,10122,F600,10,137.84,2023-11-27
373255,10172,F600,7,102.16,2023-06-17
975863,10024,D400,8,70.25,2023-10-13
991407,10011,D400,14,139.28,2023-09-04
778250,10241,G700,13,91.35,2023-08-27
119033,10184,G700,11,33.74,2023-10-31
891327,10185,G700,15,20.66,2023-12-03
948800,10181,E500,9,115.64,2023-03-10
873952,10118,B200,9,86.98,2023-05-06
714229,10076,C300,14,128.06,2023-05-15
659252,10207,B200,4,47.23,2023-10-14
825453,10108,G700,9,34.64,2023-06-20
308944,10248,B200,6,117.81,2023-03-28
627007,10069,F600,4,149.93,2023-03-25
387360,10003,B200,13,45.39,2023-11-01
225851,10071,G700,10,105.05,2023-08-14
901151,10227,A100,9,95.96,2023-07-08
538741,10056,B200,9,140.2,2023-07-04
389192,10096,F600,12,91.58,2023-02-11
364528,10022,A100,7,90.73,2023-08-24
250787,10071,G700,4,107.89,2023-06-04
783404,10231,E500,7,86.71,2023-10-08
892473,10157,F600,18,30.77,2023-05-21
477539,10101,A100,1,1.68,2023-02-14
866565,10025,F600,3,12.56,2023-03-24
972377,10017,F600,16,108.09,2023-04-29
994923,10076,E500,18,12.12,2023-10-06
124700,10108,A100,1,64.42,2023-05-09
605633,10104,G700,13,107.59,2023-02-16
163095,10042,B200,1,20.73,2023-03-13
497595,10148,G700,3,109.43,2023-03-15
667815,10034,C300,13,58.27,2023-10-21
697093,10028,E500,9,80.59,2023-02-07
494070,10162,B200,2,32.06,2023-11-14
864601,10080,E500,15,77.92,2023-05-08
641797,10055,B200,15,103.58,2023-12-30
831658,10072,G700,7,90.31,2023-01-24
713333,10028,F600,17,77.74,2023-08-07
217322,10101,E500,6,108.87,2023-05-22
530424,10062,A100,1,133.43,2023-05-17
411955,10145,G700,7,7.71,2023-07-24
669354,10058,E500,8,7.19,2023-03-16
688315,10140,D400,7,41.34,2023-08-05
876001,10023,C300,17,85.24,2023-02-21
355493,10077,F600,13,134.78,2023-01-28
930351,10236,C300,7,59.97,2023-09-03
560115,10128,E500,9,19.97,2023-03-22
895722,10074,D400,9,56.03,2023-05-06
766110,10169,C300,13,59.74,2023-04-22
776337,10022,E500,5,119.69,2023-06-05
711726,10235,E500,2,132.8,2023-07-09
615956,10070,D400,12,142.84,2023-08-29
722794,10151,F600,17,21.7,2023-08-14
798148,10032,D400,15,29.56,2023-11-15
676677,10124,D400,11,77.28,2023-04-10
791257,10174,C300,5,84.61,2023-03-03
910830,10195,E500,4,62.11,2023-03-06
304366,10026,B200,13,105.06,2023-10-12
868184,10213,F600,15,52.86,2023-11-21
403446,10011,B200,14,63.23,2023-01-09
847028,10247,B200,10,8.28,2023-10-26
344839,10040,E500,2,26.23,2023-07-12
820670,10028,C300,3,41.33,2023-03-26
291420,10228,B200,11,87.33,2023-12-31
430170,10154,B200,6,10.22,2023-01-20
696861,10193,B200,6,77.09,2023-03-29
506245,10235,A100,8,72.35,2023-05-24
420646,10165,G700,2,36.95,2023-06-30
864469,10019,G700,2,79.08,2023-04-08
802965,10027,E500,3,148.7,2023-05-06
948152,10188,G700,3,119.3,2023-12-14
798600,10127,G700,19,23.54,2023-02-21
891787,10196,C300,4,114.17,2023-05-27
590083,10067,D400,12,62.83,2023-02-03
787605,10174,G700,12,77.31,2023-04-18
353973,10195,G700,17,90.43,2023-04-10
912425,10069,F600,2,64.47,2023-04-09
769221,10220,A100,19,82.03,2023-03-12
626257,10174,E500,6,132.25,2023-05-11
552372,10075,C300,13,100.58,2023-04-06
943488,10064,F600,9,43.47,2023-10-10
222026,10080,C300,10,31.24,2023-07-25
218843,10203,D400,7,53.72,2023-11-02
496489,10021,B200,18,66.7,2023-01-14
445165,10035,B200,17,60.97,2023-03-06
224932,10070,F600,14,126.4,2023-02-05
766980,10233,A100,15,22.5,2023-07-08
670850,10063,G700,15,126.37,2023-04-12
549777,10208,E500,2,30.66,2023-10-09
543441,10111,G700,9,22.44,2023-11-15
254226,10208,A100,10,124.89,2023-08-09
231691,10093,F600,14,146.99,2023-01-12
389662,10220,E500,2,16.89,2023-01-25
485925,10183,B200,9,34.77,2023-04-09
123331,10055,B200,13,52.88,2023-09-12
417715,10216,B200,17,144.29,2023-08-03
276355,10026,C300,18,141.39,2023-11-29
123321,10239,B200,18,21.28,2023-11-18
339017,10013,E500,17,138.71,2023-02-03
613313,10195,A100,6,89.21,2023-02-15
204428,10183,A100,19,105.33,2023-09-27
185166,10127,E500,19,66.66,2023-01-11
998332,10127,B200,9,46.08,2023-04-11
975564,10202,D400,19,54.36,2023-04-21
823559,10159,F600,9,42.17,2023-03-27
501426,10166,B200,5,119.97,2023-08-06
878513,10034,A100,12,106.21,2023-02-17
697218,10236,F600,18,109.68,2023-05-10
729474,10246,G700,5,39.13,2023-02-09
540015,10160,B200,12,72.5,2023-08-22
737144,10219,A100,17,83.72,2023-03-02
223199,10078,C300,12,145.18,2023-08-03
586904,10218,D400,7,4.39,2023-04-21
144036,10153,D400,5,106.37,2023-04-07
439148,10187,B200,4,17.15,2023-08-28
849078,10081,E500,19,1.94,2023-05-03
886639,10012,D400,16,49.27,2023-11-27
678533,10224,B200,5,23.59,2023-12-18
347997,10009,A100,16,58.72,2023-04-19
566836,10115,E500,17,93.45,2023-10-05
681462,10194,E500,14,128.72,2023-09-30
575692,10038,F600,15,145.88,2023-02-17
455754,10113,F600,5,74.64,2023-07-10
930185,10171,C300,19,36.47,2023-09-21
467894,10078,C300,16,52.39,2023-05-14
133783,10247,D400,17,39.75,2023-08-06
263834,10081,E500,19,116.41,2023-10-27
960931,10037,B200,12,131.48,2023-05-24
332601,10223,E500,13,49.39,2023-11-05
163879,10110,G700,13,144.64,2023-12-10
940230,10193,E500,17,57.03,2023-01-31
392231,10047,F600,6,50.83,2023-09-01
801562,10068,A100,15,65.94,2023-12-24
565536,10136,B200,8,124.02,2023-01-18
241330,10161,E500,8,143.07,2023-03-23
637970,10167,F600,15,60.49,2023-11-28
614003,10009,E500,7,12.57,2023-06-16
532548,10082,G700,1,24.29,2023-05-29
681904,10098,E500,17,64.28,2023-03-19
663178,10139,A100,19,74.43,2023-10-05
282024,10166,B200,19,4.37,2023-04-19
262993,10040,D400,6,10.41,2023-09-05
679111,10049,E500,7,59.83,2023-04-27
125494,10227,C300,16,83.38,2023-12-16
122499,10171,F600,13,119.69,2023-06-14
963731,10077,G700,2,6.15,2023-05-24
777555,10026,G700,11,11.3,2023-12-18
578366,10009,D400,19,5.96,2023-05-15
927150,10026,G700,6,101.6,2023-06-16
144738,10037,G700,12,86.53,2023-12-15
669383,10071,B200,13,103.51,2023-12-26
196393,10163,G700,18,113.18,2023-10-27
821001,10124,C300,13,88.76,2023-04-08
604158,10092,C300,12,91.28,2023-01-14
109078,10111,E500,13,52.91,2023-03-17
461278,10025,E500,6,72.43,2023-12-15
590999,10022,B200,18,142.08,2023-02-11
222775,10093,B200,9,120.6,2023-11-29
462544,10036,A100,15,15.7,2023-05-07
139901,10192,C300,3,132.59,2023-03-09
365303,10241,F600,16,56.09,2023-02-24
280494,10161,E500,11,123.61,2023-02-21
663359,10106,D400,6,16.97,2023-08-18
415139,10024,F600,8,138.25,2023-01-30
910421,10117,G700,14,50.96,2023-12-29
700847,10001,G700,10,54.08,2023-04-30
668020,10227,C300,6,109.74,2023-11-29
545358,10231,F600,12,116.91,2023-04-19
855664,10116,F600,14,55.98,2023-11-06
489959,10175,E500,5,116.32,2023-01-04
583007,10120,D400,14,59.31,2023-04-06
944715,10177,A100,18,98.12,2023-10-27
535423,10020,G700,8,70.31,2023-05-03
896305,10105,G700,18,82.89,2023-08-03
716024,10103,B200,19,78.53,2023-03-26
447526,10219,D400,2,52.02,2023-07-06
373326,10172,D400,3,27.4,2023-08-14
